full_text,Label,predicted_label
['brengsek'],Bully,Bully
"['wkwkwk', 'brengsek']",Bully,NoBully
"['brengsek', 'gue', 'tertipu']",NoBully,NoBully
"['brengsek', 'gue', 'sakit', 'hati', 'banget', 'orang', 'gila']",NoBully,NoBully
"['aduh', 'brengsek', 'ckep', 'banget']",NoBully,NoBully
"['brengsek', 'gue', 'pakai', 'twibon', 'orang', 'beribu', 'purnama', 'websitenya', 'error', 'gue']",NoBully,NoBully
"['brengsek', 'si', 'tenue', 'ni', 'memang', 'ye', 'perutku', 'sakit', 'banget', 'ketawa', 'mulu', 'dari', 'yang', 'cosple', 'kyungso', 'trs', 'jaehyun', 'jeonghan', 'yang', 'mnurutku', 'ngabrut', 'banget', 'sudah', 'melebihi', 'idolnya', 'tapi', 'salut', 'si', 'seniat', 'observasinya']",NoBully,NoBully
"['brengsek', 'gue', 'receh', 'banget', 'anjir', 'the', 'mad', 'thabi']",NoBully,NoBully
"['brengsek', 'gue', 'kalau', 'nyanyi', 'hati', 'dijalan']",NoBully,NoBully
"['wkwkwk', 'brengsek', 'gue', 'ketawa', 'banget']",Bully,NoBully
"['brengsek', 'kabeh']",Bully,Bully
"['orgil', 'anjing', 'engga', 'jlas', 'banget', 'brengsek']",Bully,Bully
"['kenala', 'penalty', 'nya', 'sih', 'brengsek', 'mnet']",NoBully,NoBully
"['brengsek', 'uji', 'coba', 'salken', 'ya', 'teh']",NoBully,NoBully
['brengsek'],Bully,Bully
"['oaswkoakwokaow', 'brengsek']",NoBully,NoBully
"['lo', 'memang', 'brengsek', 'ren']",Bully,Bully
"['brengsek', 'brengsek']",Bully,Bully
['brengsek'],Bully,Bully
"['brengsek', 'gue', 'lupa', 'kalau', 'ganti', 'dn', 'lock', 'error', 'emang', 'babi', 'lo']",NoBully,NoBully
"['brengsek', 'terus', 'nasib', 'gue', 'gmna']",NoBully,NoBully
['brengsek'],Bully,Bully
"['brengsek', 'lo', 'jeri']",NoBully,NoBully
"['brengsek', 'k', 'lali', 'digowo']",NoBully,NoBully
"['dante', 'brengsek']",Bully,Bully
"['dhdhdgsh', 'jaemin', 'fuck', 'djxbsenxubsisbsjns', 'barefaec', 'gue', 'gila', 'anjing', 'pagi', 'ujiang', 'brengsek']",NoBully,NoBully
['brengsek'],Bully,Bully
"['hahahahahahaha', 'lucu', 'banget', 'brengsek']",NoBully,NoBully
"['waiji', 'brengsek']",Bully,Bully
"['apah', 'pemirsah', 'yak', 'waiji', 'brengsek']",Bully,Bully
"['emang', 'brengsek', 'banget', 'sales', 'nya']",NoBully,NoBully
"['bocah', 'jaksel', 'brengsek']",Bully,Bully
"['kodingan', 'gue', 'error', 'brengsek']",NoBully,NoBully
"['brengsek', 'rai']",Bully,Bully
"['gue', 'liat', 'post', 'gojo', 'satoru', 'gojo', 'separu', 'brengsek', 'gue', 'refleks', 'lempar', 'hp']",NoBully,NoBully
['brengsek'],Bully,Bully
['brengsek'],Bully,Bully
['brengsek'],Bully,Bully
"['brengsek', 'album', 'twiter', 'gue', 'engga']",NoBully,NoBully
['brengsek'],Bully,Bully
"['brengsek', 'gue', 'ketawa', 'berat']",NoBully,NoBully
"['wkwkwkwk', 'brengsek']",Bully,NoBully
"['duit', 'gue', 'ludes', 'brengsek']",NoBully,NoBully
"['wkwkwk', 'brengsek', 'ngeri', 'pergaulan', 'jaman', 'sekarang']",NoBully,NoBully
['brengsek'],Bully,Bully
"['brengsek', 'gue', 'aja', 'nanya', 'tapi', 'gue', 'kasih', 'jawabanya', 'nti', 'mendukung', 'temen', 'gue']",NoBully,NoBully
['brengsek'],Bully,Bully
"['brengsek', 'wkwkwk']",NoBully,NoBully
"['brengsek', 'gmn', 'kurus', 'kalau', 'makan', 'gula']",NoBully,NoBully
"['gue', 'ngisi', 'edom', 'mas', 'irwan', 'semester', 'depanya', 'ketemu', 'brengsek']",NoBully,NoBully
"['anjir', 'gila', 'banget', 'fwek', 'brengsek']",Bully,NoBully
['brengsek'],Bully,Bully
"['brengsek', 'ketawa', 'banget', 'gue']",NoBully,NoBully
"['dasar', 'lelaki', 'brengsek', 'cih', 'pakyu', 'lu', 'jay']",Bully,Bully
['brengsek'],Bully,Bully
"['brengsek', 'plot', 'twist', 'nya', 'nyari', 'partner', 'ngews', 'bangke', 'drtdi', 'gue', 'posthink', 'memang', 'aura', 'nya', 'sudah', 'negative', 'benar', 'brengsek']",NoBully,NoBully
"['brengsek', 'wkwkwkwk']",NoBully,NoBully
"['stop', 'violence', 'against', 'women', 'kali', 'alami', 'kawan', 'brengsek']",NoBully,NoBully
"['asu', 'kepencet', 'ngeparlay', 'mu', 'brengsek', 'ayo', 'plis', 'selamatkan']",NoBully,NoBully
['brengsek'],NoBully,Bully
"['capek', 'brengsek']",NoBully,NoBully
"['brengsek', 'lo', 'miy', 'anying']",NoBully,NoBully
['brengsek'],Bully,Bully
"['ni', 'orang', 'bily', 'brengsek']",Bully,Bully
"['halah', 'brengsek']",NoBully,NoBully
"['gege', 'brengsek']",Bully,NoBully
['brengsek'],Bully,Bully
"['anjing', 'gue', 'kena', 'spoiler', 'leaks', 'gj', 'brengsek']",NoBully,NoBully
"['musuh', 'terkuat', 'gojo', 'emang', 'sukuna', 'tapi', 'gege', 'akutami', 'brengsek']",NoBully,NoBully
['brengsek'],Bully,Bully
"['gue', 'benci', 'banget', 'menunggu', 'brengsek']",Bully,NoBully
"['yang', 'brengsek', 'elu', 'ya', 'anjenh']",NoBully,NoBully
"['pulang', 'budek']",NoBully,NoBully
"['sal', 'enih', 'versi', 'spotify', 'tidak', 'si', 'gue', 'dengerin', 'sampai', 'budek']",NoBully,NoBully
"['maaf', 'cok', 'budek', 'dikit']",NoBully,NoBully
"['maaf', 'kdang', 'budek']",NoBully,NoBully
"['capek', 'banget', 'bolot', 'budek', 'kayak', 'astaga', 'malu', 'gimana', 'memang', 'engga', 'kedengeran', 'anjing']",NoBully,NoBully
"['midion', 'gue', 'lo', 'apasi', 'tolong', 'w', 'budek']",NoBully,NoBully
"['argh', 'bikin', 'budek']",Bully,NoBully
"['ngene', 'ki', 'enake', 'opo', 'to', 'buos', 'mambu', 'panas', 'budek', 'hadeh']",NoBully,NoBully
"['iya', 'ya', 'tidak', 'cocok', 'yang', 'budek']",NoBully,NoBully
"['pt', 'melia', 's', 'bangsat', 'anjing', 'teriaknya', 'kenceng', 'banget', 'sampai', 'takut', 'budek']",NoBully,NoBully
"['budek', 'untung', 'nya']",NoBully,NoBully
"['dengerin', 'lagu', 'sampai', 'budek']",NoBully,NoBully
"['otot', 'politik', 'opo', 'anies', 'bukanya', 'sampean', 'yang', 'sl', 'berotot', 'berbirahi', 'politik', 'hnya', 'untuk', 'berkuasa', 'dgn', 'menghalalkan', 'untuk', 'menang', 'juga', 'pura', 'budek', 'pura', 'tuli', 'pura', 'hah']",Bully,Bully
"['krna', 'adik', 'yang', 'dipangil', 'budek']",Bully,NoBully
"['auto', 'budek', 'nelpon']",NoBully,NoBully
"['percaya', 'tidak', 'percaya', 'tapi', 'lo', 'nyuruh', 'gue', 'nanya', 'nama', 'lengkap', 'kating', 'trs', 'gue', 'gamau', 'ngasi', 'tau', 'trs', 'gue', 'ngomong', 'pakai', 'nada', 'lembut', 'mangnya', 'salah', 'gue', 'juga', 'ngomong', 'pakai', 'nada', 'lembut', 'lo', 'budek', 'sok', 'imut', 'post', 'sblmnya', 'gue', 'ditegur', 'karena', 'kagak', 'senyum', 'anjing', 'babilh', 'salah', 'mulu']",Bully,NoBully
"['suka', 'hetset', 'tali', 'bluetoth', 'cuz', 'kalau', 'yang', 'ajak', 'ngomong', 'tau', 'denger', 'lagu', 'jadi', 'g', 'ajak', 'ngomong', 'kalau', 'hetset', 'bluetoth', 'ya', 'katain', 'budek', 'karena', 'pangil', 'kagak', 'nyaut', 'nyaut', 'merela', 'g', 'tau', 'lagi', 'pakai', 'hetset']",NoBully,NoBully
"['jedak', 'jeduk', 'biar', 'telingan', 'klean', 'budek']",NoBully,NoBully
"['temen', 'kamar', 'gue', 'budek', 'gmn', 'seh', 'anjer', 'dah', 'dikasih', 'tau', 'berkaki', 'kaki', 'jangan', 'kenceng', 'kenceng', 'trs', 'itu', 'suara']",Bully,NoBully
"['cok', 'dadi', 'malang', 'ae', 'isin', 'mbok', 'yo', 'ngadakno', 'acara', 'ojo', 'sampai', 'ngrugikno', 'sound', 'sewajare', 'ae', 'ojo', 'koyo', 'budek']",NoBully,NoBully
"['sound', 'kayak', 'begini', 'itu', 'biar', 'sih', 'tidak', 'takut', 'budek', 'kasian', 'yang', 'penyakit', 'jantung', 'tau']",NoBully,NoBully
"['bru', 'kali', 'gue', 'puter', 'in', 'lagu', 'day', 'album', 'dari', 'malem', 'sampai', 'subuh', 'sudah', 'ah', 'budek', 'kuping', 'gue']",NoBully,NoBully
"['mamank', 'elep', 'nya', 'budek', 'anjing', 'diturunin', 'nya', 'mayan']",Bully,Bully
['budek'],Bully,NoBully
['hakotai'],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],Bully,NoBully
"['engga', 'buta', 'lo', 'orang', 'gol', 'nya', 'dari', 'sisi', 'kanan', 'mulu', 'kalau', 'engga', 'ngerti', 'bola', 'jangan', 'an', 'ngata', 'ngata', 'in', 'pemain', 'objektif', 'aja', 'dek', 'gara', 'gara', 'alonso', 'jelek', 'pas', 'main', 'bagus', 'bilang', 'jelek', 'decul', 'decul']",NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
['w'],NoBully,NoBully
[],NoBully,NoBully
['w'],NoBully,NoBully
[],NoBully,NoBully
['w'],NoBully,NoBully
"['buta', 'wkwk']",NoBully,NoBully
[],NoBully,NoBully
[],Bully,NoBully
[],Bully,NoBully
[],Bully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
['asmr'],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
"['w', 'w']",NoBully,NoBully
[],NoBully,NoBully
"['benci', 'la', 'bongol', 'kat', 'area', 'kilang', 'ni', 'takde', 'line', 'dahlah', 'kitonyo', 'buta']",NoBully,NoBully
[],NoBully,NoBully
"['min', 'tidur', 'min', 'sudah', 'pagi', 'buta']",Bully,NoBully
"['emang', 'cinta', 'buta', 'liat', 'yaya', 'kayak', 'liat', 'bidadari']",NoBully,NoBully
"['detektif', 'nya', 'gimana', 'si', 'makan', 'gaji', 'buta', 'yuta', 'gue', 'tim', 'nyimak']",Bully,NoBully
['w'],NoBully,NoBully
['runway'],NoBully,NoBully
"['melt', 'soulflex', 'inst']",NoBully,NoBully
"['soulflex', 'youtubemusic']",NoBully,NoBully
"['fix', 'malam', 'kana', 'galau', 'brutal', 'membabi', 'buta']",NoBully,NoBully
[],NoBully,NoBully
"['kamis', 'minggu', 'kemarin', 'udah', 'gejala', 'gejala', 'sakit', 'yang', 'dampak', 'dari', 'polusi', 'jumat', 'maksain', 'masuk', 'tidak', 'kuat', 'jadi', 'plg', 'eh', 'bedrest', 'lanjot', 'bandung', 'sabtu', 'pagi', 'buta', 'malem', 'mingunya', 'caw', 'main', 'sudah', 'drop', 'banget']",NoBully,NoBully
"['if', 'rt']",NoBully,NoBully
"['dorang', 'ni', 'penat', 'pagi', 'buta']",NoBully,NoBully
[],NoBully,NoBully
"['buta', 'kalau', 'orang', 'lagi', 'jatuh', 'cinta', 'mah']",NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
[],NoBully,NoBully
['buta'],Bully,NoBully
"['buta', 'es', 'que', 'por', 'el', 'cambio', 'que', 'le', 'hicieron', 'al', 'deliberado', 'desvio', 'sgy', 'es', 'ofside']",NoBully,NoBully
['dryice'],NoBully,NoBully
['tokyo'],NoBully,NoBully
"['prioritas', 'gembel', 'tidak', 'becus', 'nomer']",NoBully,NoBully
"['ayo', 'ngerasain', 'gembel', 'ngerasa', 'bebas']",Bully,NoBully
"['gapapa', 'gembel', 'wkwkw']",NoBully,NoBully
"['bisanya', 'ya', 'lo', 'pas', 'lagi', 'pakai', 'baju', 'kelakuanya', 'tetep', 'gembel']",Bully,Bully
"['ih', 'apansi', 'ig', 'jadi', 'gembel', 'lagu', 'yang', 'ilang', 'idi', 'first', 'sama', 'second', 'kocak']",NoBully,NoBully
"['wkwkwkwk', 'kasian', 'banget', 'elu', 'gembel']",Bully,Bully
['beli'],NoBully,NoBully
"['gembel', 'banget', 'notgod', 'product', 'dilolosin']",Bully,NoBully
"['bintang', 'sudah', 'apk', 'polri', 'sama', 'jkn', 'tidak', 'singkron', 'sama', 'klinik', 'sama', 'polseknya', 'sudah', 'gembel']",NoBully,NoBully
"['gembel', 'gaya']",NoBully,NoBully
"['seleranya', 'wel', 'lok', 'nya', 'kaya', 'gembel']",Bully,Bully
"['kurnag', 'gembel', 'kh', 'kack', 'bjunyah']",NoBully,NoBully
"['bjir', 'update', 'igs', 'pakai', 'foto', 'cakep', 'mamaku', 'update', 'story', 'wa', 'pakai', 'fotoku', 'kayak', 'gembel']",NoBully,NoBully
"['seleranya', 'wel', 'kayak', 'gembel']",Bully,Bully
"['wew', 'gembel']",NoBully,NoBully
[],NoBully,NoBully
"['skala', 'sama', 'ganiar', 'kayak', 'sama', 'januar', 'kayak', 'ikhlas', 'lahir', 'batin', 'gue', 'anjritr', 'engga', 'ikhlas', 'kalau', 'sama', 'jendral', 'bodo', 'sangat', 'anjng', 'lo', 'brdua', 'ye', 'jendral', 'madie', 'kena', 'karma', 'lo', 'minimal', 'lo', 'madie', 'jadi', 'gembel', 'terus', 'lo', 'ye', 'jendral', 'ngemis', 'cinta', 'nya', 'si', 'skala', 'sudah']",NoBully,NoBully
"['matkul', 'kayak', 'gembel']",NoBully,NoBully
"['ih', 'gembel', 'seblak', 'area', 'enak', 'enak', 'ndak', 'amis', 'ahay']",NoBully,NoBully
"['seleranya', 'wel', 'gembel']",Bully,Bully
"['ingat', 'bilag', 'gembel', 'gembel', 'apan', 'make', 'produknya', 'aja', 'cenel', 'ceunah']",NoBully,NoBully
"['dih', 'sama', 'klub', 'gembel']",Bully,Bully
"['bad', 'ren', 'kesel', 'jaringan', 'gembel']",NoBully,NoBully
"['kalau', 'dirumah', 'gembel', 'baju', 'robek', 'aj', 'pakai', 'gembel', 'nyaman']",NoBully,NoBully
"['sikat', 'ajalah', 'bule', 'gembel']",NoBully,NoBully
"['kalau', 'gue', 'make', 'nya', 'mah', 'sudah', 'dikatain', 'gembel']",NoBully,NoBully
"['lucu', 'banget', 'gembel']",NoBully,NoBully
"['aku', 'prnah', 'coba', 'outfit', 'begini', 'kayak', 'gembel']",NoBully,NoBully
"['sudah', 'gembel']",NoBully,NoBully
"['fans', 'no', 'nya', 'gembel']",NoBully,NoBully
"['seleranya', 'wel', 'loknya', 'kayak', 'gembel']",Bully,Bully
"['yah', 'gembel', 'banget', 'x', 'qm']",NoBully,NoBully
"['gembel', 'cek', 'tele', 'aja', 'cepet']",NoBully,NoBully
"['sinyal', 'nya', 'gembel']",NoBully,NoBully
"['mumet', 'gembel', 'tai', 'bodo', 'sangat']",NoBully,NoBully
"['chat', 'an', 'aja', 'limit', 'gembel']",NoBully,NoBully
"['jakarta', 'gembel']",NoBully,NoBully
"['kucing', 'ku', 'happy', 'ya', 'gapapa', 'sudah', 'dikatain', 'gembel', 'kuli', 'cinta']",NoBully,NoBully
"['seleranya', 'wel', 'gembel']",Bully,Bully
"['beda', 'server', 'kak', 'dukun', 'pakai', 'server', 'lokal']",Bully,NoBully
"['jinya', 'ndak', 'basa', 'belanda']",NoBully,NoBully
"['iya', 'bang', 'wkwk', 'gimana', 'orang', 'orang', 'berburu', 'gimana', 'budaya', 'bercocok', 'tanam', 'masuk', 'jaman', 'praksara']",NoBully,NoBully
"['repot', 'hasil', 'ngarang']",Bully,Bully
"['begini', 'percaya', 'kayak', 'begini', 'hadeh', 'iman', 'lemah']",NoBully,NoBully
['sumbawa'],NoBully,NoBully
"['bagus', 'pocong', 'nya', 'alien', 'btw', 'akting', 'iwa', 'k', 'walisdi', 'dukun', 'santet', 'bagus', 'banget', 'minim', 'dialog']",Bully,Bully
"['dengan', 'supranatural', 'memori', 'benda', 'makhluk', 'gali', 'memorinya', 'ngeri', 'kena', 'genjutsu', 'bangsat', 'scan', 'memori']",NoBully,NoBully
['menunggu'],NoBully,NoBully
"['jogja', 'ayo', 'nobar', 'ciwi', 'ciwi']",NoBully,NoBully
"['wkwkwk', 'halo', 'sean', 'nonton', 'niji', 'id', 'kah']",NoBully,NoBully
"['kemarin', 'malem', 'juga', 'nonton', 'memang', 'bagus', 'sih', 'gue']",NoBully,NoBully
"['plat', 'mobil', 'hubunganya', 'sekolahan', 'tidak', 'mind']",NoBully,NoBully
"['wkwkw', 'pocong', 'gundulnya', 'kocak', 'si']",Bully,NoBully
"['tulangnya', 'twerking']",Bully,Bully
"['jujur', 'takut', 'liat', 'film', 'horor', 'indo', 'ketimbang', 'horo', 'negeri', 'setan', 'indo', 'real', 'banget', 'cuy']",NoBully,NoBully
"['knp', 'sih', 'kalau', 'dukun', 'beneran', 'sakti', 'kog', 'tidak', 'nyantet', 'gubernur', 'jenderal', 'belanda', 'ajabuat', 'ngusir', 'penjajah']",Bully,Bully
"['polusi', 'udara', 'ilusi', 'polusi', 'otak', 'setan']",NoBully,NoBully
"['tdnya', 'wa', 'doang', 'error', 'gada', 'notif', 'sekarang', 'sosmed', 'gue', 'setan', 'lem', 'biru', 'nokia', 'ah']",NoBully,NoBully
"['nama', 'km', 'sean', 'tipis', 'tipis', 'bahasa', 'ingrisnya', 'laut', 'sea']",Bully,NoBully
"['kak', 'tulangnya', 'kak']",Bully,NoBully
"['ih', 'kak', 'gemes', 'nice', 'to', 'met', 'you', 'lt', 'betah', 'betah', 'ya']",NoBully,NoBully
"['gitu', 'ya', 'terimakasih', 'infonya']",NoBully,NoBully
"['iya', 'sih']",NoBully,NoBully
"['oh', 'gitu']",NoBully,NoBully
"['smbw', 'itu', 'mn']",NoBully,NoBully
['smbw'],NoBully,NoBully
"['brgkt', 'kmn']",NoBully,NoBully
"['brgkt', 'mari', 'liat', 'gsih']",NoBully,NoBully
"['tidak', 'sih', 'mengali', 'info', 'jaman', 'hindu', 'budha', 'zaman', 'ora', 'aksara', 'zaman', 'batu', 'kjokenmodinger', 'seru', 'drpd', 'cerita', 'perang', 'antardukun', 'peristiwa', 'pembunuha', 'dl']",NoBully,NoBully
"['pedes', 'bat', 'setan']",NoBully,NoBully
"['iwa', 'k', 'cocok', 'banget', 'jadi', 'antagonis', 'film', 'nya', 'personaly', 'sih', 'acting', 'iwa', 'k']",NoBully,NoBully
"['malem', 'sean', 'aku', 'blom', 'mam', 'h', 'hbu']",NoBully,NoBully
"['masuk', 'minor', 'legal']",NoBully,NoBully
"['ih', 'babi']",NoBully,NoBully
['hmu'],NoBully,NoBully
['makan'],NoBully,NoBully
"['mie', 'sih']",NoBully,NoBully
"['semoga', 'pas', 'solo', 'tayang', 'ya', 'sayang']",NoBully,NoBully
"['nasi', 'padang', 'mam']",NoBully,NoBully
['makan'],NoBully,NoBully
['mam'],NoBully,NoBully
[],NoBully,NoBully
['mamam'],NoBully,NoBully
[],NoBully,NoBully
['makan'],NoBully,NoBully
"['mam', 'd']",NoBully,NoBully
"['met', 'istirahat', 'au']",NoBully,NoBully
"['sudah', 'nasi', 'padang']",NoBully,NoBully
['makan'],NoBully,NoBully
"['dak', 'dek', 'dak', 'dek']",NoBully,NoBully
"['kakak', 'lahir', 'indo', 'ya']",NoBully,NoBully
"['closingan', 'jembot']",NoBully,NoBully
"['met', 'malem', 'sudah', 'makan']",NoBully,NoBully
"['dijalan', 'sidi', 'ya']",NoBully,NoBully
"['ojo', 'langsung', 'dipangan', 'ben', 'didilati', 'sik', 'sak', 'awak', 'cuk', 'gae', 'ngakak', 'wae']",NoBully,NoBully
"['wkwkwkwk', 'soang']",NoBully,NoBully
"['soang', 'yang', 'bacain']",NoBully,NoBully
"['iya', 'juga', 'wkwkwk']",NoBully,NoBully
"['wkwkwk', 'misuh', 'pakai', 'hangeul', 'aja', 'kali', 'ya', 'asu', 'jancuk', 'anak', 'setan', 'tai', 'babi']",NoBully,NoBully
['kak'],NoBully,NoBully
"['iya', 'kak', 'ampun', 'kak']",NoBully,NoBully
"['geblek', 'napa', 'rt', 'ketauan', 'sebentar']",NoBully,NoBully
"['temen', 'u', 'wkwkwk', 'geblek', 'banget', 'ya', 'alah', 'capek']",NoBully,NoBully
"['eh', 'nasbung', 'menyedihkan', 'kalau', 'dibilang', 'surga', 'jalanya', 'tidak', 'tau', 'geblek']",NoBully,NoBully
"['geblek', 'emang']",NoBully,NoBully
"['sksksjsjs', 'geblek']",NoBully,NoBully
['geblek'],NoBully,Bully
"['geblek', 'wkwkw']",NoBully,NoBully
['geblek'],Bully,Bully
"['fix', 'lo', 'geblek', 'sudah', 'tau', 'sakit', 'aja']",NoBully,NoBully
"['seungcheol', 'anak', 'geblek']",Bully,NoBully
"['geblek', 'w', 'lupa', 'blom', 'hide', 'w', 'lupa', 'kalau', 'lagi', 'hub', 'tamu', 'undangan', 'alay', 'banget', 'w', 'bkin', 'story', 'wasaf']",NoBully,NoBully
['geblek'],Bully,Bully
"['buset', 'sudah', 'keren', 'lo', 'ngomong', 'secakep', 'sampai', 'lo', 'bilang', 'diubah', 'mukanya', 'geblek']",NoBully,NoBully
"['iya', 'wkwkwkw', 'geblek']",NoBully,NoBully
"['wkwkwk', 'geblek']",NoBully,NoBully
"['wkwkwk', 'geblek']",Bully,NoBully
"['emon', 'redflag', 'banget', 'lo', 'njis', 'kasian', 'anya', 'geblek', 'yuk', 'yuk', 'nya']",Bully,Bully
['geblek'],NoBully,Bully
"['geblek', 'pari']",Bully,Bully
"['awokwokw', 'geblek']",NoBully,NoBully
"['geblek', 'ngapain', 'luh']",NoBully,NoBully
['geblek'],Bully,Bully
['geblek'],Bully,Bully
['geblek'],Bully,Bully
['geblek'],NoBully,Bully
['geblek'],Bully,Bully
"['kulon', 'progo', 'dibawain', 'geblek', 'baliknya', 'embah']",NoBully,NoBully
"['bt', 'sah', 'kah', 'seng', 'anjing', 'bt', 'gila', 'geblek']",NoBully,NoBully
"['geblek', 'bat', 'ruangan', 'ama', 'nenek', 'lampir']",Bully,Bully
"['ancen', 'geblek', 'dot', 'wkwkwk', 'tau', 'berdebat', 'karo', 'ngene', 'raono', 'gunane', 'akhire', 'koyok', 'ngene', 'manfatno', 'ngo', 'engagement', 'impresion', 'nek']",NoBully,NoBully
"['elu', 'ngasih', 'pertanyan', 'geblek', 'kalau', 'dad', 'mah', 'morgan', 'tampangnya', 'kayak', 'dady', 'dady']",NoBully,NoBully
['geblek'],Bully,Bully
"['geblek', 'ni', 'orang', 'kalau', 'dah', 'lucu', 'itu', 'kebangetan', 'banget']",NoBully,NoBully
"['ngakak', 'geblek', 'praktekin', 'gih']",NoBully,NoBully
"['jason', 'nya', 'hadas', 'geblek']",NoBully,NoBully
['geblek'],Bully,Bully
"['wkwkwk', 'geblek']",Bully,NoBully
"['yeu', 'geblek']",NoBully,NoBully
"['aja', 'si', 'geblek', 'emang', 'kelakuanya']",NoBully,NoBully
"['geblek', 'kwjakwjskwj']",Bully,Bully
"['akun', 'bot', 'koplak', 'vote', 'sudah', 'rampung', 'up', 'geblek']",Bully,NoBully
"['si', 'geblek', 'salah', 'nomor', 'kartu', 'emoney', 'top', 'up', 'gue', 'gatau', 'kartu', 'tidak', 'dibarterin', 'kalau', 'tidak', 'kenal']",Bully,Bully
"['geblek', 'banget', 'gue', 'lagi', 'ngisi', 'gform', 'ngetik', 'usn', 'ig', 'untung', 'edit']",NoBully,NoBully
"['dwiki', 'geblek']",NoBully,NoBully
"['stres', 'lo', 'ya', 'typingnya', 'cewe', 'lo', 'itu', 'pengertian', 'sama', 'tulus', 'sama', 'lo', 'gitu', 'dasar', 'geblek']",NoBully,NoBully
"['tidak', 'yang', 'ngontrak', 'gada', 'ngomong', 'kalau', 'listrik', 'abis', 'dimatin', 'suaranya', 'geblek']",NoBully,NoBully
['geblek'],NoBully,Bully
"['hwasa', 'geblek', 'pdhal', 'konser', 'kampus', 'loh', 'goblok']",NoBully,NoBully
"['wkakakakwkwkw', 'geblek']",NoBully,NoBully
"['kwkwkwkw', 'sped', 'geblek']",NoBully,NoBully
"['geblek', 'hujat']",Bully,Bully
"['geblek', 'wkwkwk']",NoBully,NoBully
"['resep', 'sayur', 'asem', 'pakai', 'terasi', 'alasanya', 'terasi', 'make', 'sense', 'terasi', 'udang', 'rebon', 'tamarind', 'asam', 'jawa', 'geblek']",NoBully,NoBully
"['gue', 'juga', 'rage', 'quit', 'ajijg', 'geblek', 'muntah']",NoBully,NoBully
"['geblek', 'ngakak', 'anjir', 'aja', 'kelakuan']",NoBully,NoBully
"['geblek', 'anying']",NoBully,NoBully
['geblek'],NoBully,Bully
"['yang', 'benar', 'aja', 'berli', 'lo', 'kebangun', 'jam', 'segini', 'emosi', 'doang', 'audit', 'pagi', 'gelo', 'geblek', 'belajar', 'h']",Bully,NoBully
['geblek'],Bully,Bully
"['geblek', 'wkwkwk']",NoBully,NoBully
"['si', 'geblek']",NoBully,NoBully
"['geblek', 'elu', 'yang', 'nge', 'post', 'keren', 'mang']",NoBully,NoBully
"['geblek', 'jonghan', 'cakep', 'kyagini', 'banget', 'buset', 'mksd', 'gue', 'memang', 'diluar', 'kendali', 'manusia', 'cakepnya', 'tapi', 'bro']",NoBully,NoBully
"['yalah', 'secakep', 'dikasi', 'soju', 'geblek']",NoBully,NoBully
"['geblek', 'nga', 'beneran', 'debut', 'aktor', 'gue', 'udah', 'bahagia', 'banget', 'anjeng']",NoBully,NoBully
"['geblek', 'wkejekekek']",NoBully,NoBully
['geblek'],Bully,Bully
"['sangyeon', 'gemec', 'gitu', 'apasih', 'jumil', 'apasih', 'goblok', 'geblek', 'the', 'transition', 'tho']",Bully,Bully
"['bangsat', 'bs', 'transfer', 'pulpen', 'begitu', 'anjing', 'wanginya', 'geblek']",NoBully,NoBully
"['he', 'geblek', 'jijel', 'masuk', 'sama', 'jalur', 'saturday', 'auditions', 'yang', 'terkenal', 'sulit', 'udah', 'terbukti', 'berbakat', 'yang', 'aespa', 'udah', 'tahun', 'aja', 'kesel', 'banget']",NoBully,NoBully
"['suka', 'banget', 'kode', 'an', 'kayak', 'anak', 'bocah', 'wkwkw', 'habis', 'gue', 'entar', 'bikin', 'tapi', 'jarang', 'chat', 'an', 'memang', 'geblek']",NoBully,NoBully
"['geblek', 'dapet', 'orang', 'bantul']",NoBully,NoBully
['geblek'],NoBully,Bully
"['dikasik', 'kerjan', 'geblek', 'emah']",Bully,NoBully
"['jangan', 'geblek', 'kon', 'iku', 'gatau', 'belajar', 'totok', 'kesalahan']",NoBully,NoBully
"['eh', 'anjing', 'nanaonan', 'acara', 'teh', 'kayak', 'geblek']",NoBully,NoBully
['geblek'],NoBully,Bully
['geblek'],Bully,Bully
['geblek'],Bully,Bully
"['geblek', 'wkwk']",NoBully,NoBully
"['anjir', 'sepele', 'mata', 'lo', 'wkwkwk', 'geblek', 'banget']",NoBully,NoBully
"['si', 'geblek', 'anjing', 't', 't']",Bully,NoBully
"['pahmi', 'niat', 'bantu', 'woi', 'rafly', 'geblek']",NoBully,NoBully
"['geblek', 'rasido', 'penalty']",NoBully,NoBully
"['knp', 'ya', 'salah', 'huruf', 'memang', 'bagusan', 'gogle', 'dl', 'drpd', 'nanya', 'hint', 'karna', 'udah', 'tau', 'pw', 'nya', 'tapi', 'salah', 'huruf', 'geblek']",NoBully,NoBully
['geblek'],Bully,Bully
